spotify_id,artist,track,file_path,genre,valence,arousal,colour
35gu7pEQ2gOLUvskspCD3Y,Turbo,Bachelor,spotify_audio/140.mp3,hiphop,4.579739570617676,4.176131248474121,red
,Sleepy Hallow,Cupid's Guidance,spotify_audio/141.mp3,hiphop,5.435601234436035,5.807467460632324,blue
7gM0bjWc2LpgZTihy4U18P,Lil Durk,Old Days,spotify_audio/142.mp3,hiphop,4.800101280212402,5.90415096282959,red
4pcgOnRhCaNBOz5e0xcyWg,Rob49,Homebody,spotify_audio/143.mp3,hiphop,6.084775924682617,5.150874614715576,blue
1ytVc8fTgA7hAOOR0n4EH7,Latto,Sunday Service,spotify_audio/144.mp3,hiphop,5.6071882247924805,6.487574100494385,blue
00p23Uw776hxaIGNWL9S1Y,Quavo,Himothy,spotify_audio/145.mp3,hiphop,5.359447479248047,6.108817100524902,blue
3ytbtkmMnkfwMrBi32a7FD,Cardi B,Like What (Freestyle),spotify_audio/146.mp3,hiphop,4.344682216644287,5.829663276672363,red
7CwO2esrH095tjxmJVMY2E,ScHoolboy Q,THank god 4 me,spotify_audio/147.mp3,hiphop,4.656909942626953,4.274703502655029,red
1wMxLpODBBQMC6CiIBIV8e,Meek Mill,Giving Chanel,spotify_audio/148.mp3,hiphop,4.632471561431885,5.701397895812988,red
3P7IwlmZ5HMZb9L2NIlJUR,DaBaby,GRAMMY PARTY,spotify_audio/149.mp3,hiphop,5.311635494232178,6.8906025886535645,green
5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,spotify_audio/150.mp3,pop,5.275442123413086,3.8237693309783936,red
59NraMJsLaMCVtwXTSia8i,cassö,Prada,spotify_audio/151.mp3,disco,6.19862174987793,5.876262664794922,blue
31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,spotify_audio/152.mp3,disco,5.982480525970459,5.429300308227539,blue
09CnYHiZ5jGT1wr1TXJ9Zt,Dimitri Vegas & Like Mike,Thank You (Not So Bad),spotify_audio/153.mp3,disco,5.887549877166748,8.962610244750977,green
3bK1zVFBKIzYjmptmI4NsJ,Ofenbach,Overdrive (feat. Norma Jean Martine),spotify_audio/154.mp3,disco,5.3115129470825195,4.460091590881348,red
23RoR84KodL5HWvUTneQ1w,Peggy Gou,(It Goes Like) Nanana - Edit,spotify_audio/155.mp3,disco,5.818169116973877,5.948258876800537,blue
3BKD1PwArikchz2Zrlp1qi,David Guetta,Baby Don't Hurt Me,spotify_audio/156.mp3,disco,5.529293060302734,5.238383769989014,blue
2T2cql1d9gRoe7HnzxLdaM,Alok,LET'S GET FKD UP,spotify_audio/157.mp3,disco,6.897559642791748,7.254611968994141,blue
5ZduaRci3iNUiDfJbBfAaf,Matt Sassari,Give It To Me - Full Vocal Mix,spotify_audio/158.mp3,disco,5.857595443725586,4.4675493240356445,blue
3AjSfp5FDvwtMU9XBsbS8j,Creeds,Push Up - Main Edit,spotify_audio/159.mp3,disco,4.210831165313721,7.434042453765869,green
4ZnkygoWLzcGbQYCm3lkae,Troye Sivan,Rush,spotify_audio/160.mp3,disco,6.056541442871094,5.804034233093262,blue
5eTaQYBE1yrActixMAeLcZ,Calvin Harris,Miracle (with Ellie Goulding),spotify_audio/161.mp3,disco,5.17047119140625,5.120940208435059,red
1MVqeIAwhD4T44AKVkIfic,Fred again..,leavemealone,spotify_audio/162.mp3,disco,5.444444179534912,5.191703796386719,blue
0OvO2X2Q3i98dc5RcgEN3x,Alok,Jungle,spotify_audio/163.mp3,disco,5.1128740310668945,5.264883995056152,red
0zKbDrEXKpnExhGQRe9dxt,Tiësto,Lay Low,spotify_audio/164.mp3,disco,5.188091278076172,5.702847957611084,red
5KTZgG84bKFGm53lhLtTqc,Zerb,Mwaki,spotify_audio/165.mp3,disco,4.494394302368164,4.18802547454834,red
787Y2idwCU2Rk60Prv4wpr,Dom Dolla,Saving Up,spotify_audio/166.mp3,disco,7.023517608642578,5.4097490310668945,blue
0xoYZ45fgTfyQYREZPN7Sa,Disclosure,You & Me - Rivo Remix,spotify_audio/167.mp3,disco,4.869085311889648,4.504555702209473,red
5QOBT97OmYCZo1W5u7tRrB,Fred again..,ten,spotify_audio/168.mp3,disco,4.794569969177246,4.580100059509277,red
2F2p7b5Xq20mRyEeWYaeUF,Purple Disco Machine,Substitution (feat. Julian Perretta),spotify_audio/169.mp3,disco,5.660309791564941,7.329141616821289,green
1UPHCP5YeVfele4DMbdGyi,Switch Disco,REACT,spotify_audio/170.mp3,disco,5.721045970916748,5.783392429351807,blue
4bz8Z7squfs2Yji2DwoujR,Sonny Fodera,Asking,spotify_audio/171.mp3,disco,5.6080851554870605,6.517248153686523,blue
6xp1u6ZEHXX8DxJIFFrVoP,Jorja Smith,Little Things x Gypsy Woman - L BEATS MASHUP,spotify_audio/172.mp3,disco,5.447274208068848,5.324185371398926,blue
6pb5DtlAeG95dNQLHiArRU,R3HAB,Rock My Body,spotify_audio/173.mp3,disco,5.478830337524414,5.041849613189697,blue
32fmwlkq7srmOAb5N0vdyj,RSCL,Echo,spotify_audio/174.mp3,disco,4.869631767272949,4.996947288513184,red
4qDpLaFGf5ampf2DXD2TMA,John Summit,Where You Are,spotify_audio/175.mp3,disco,5.207119464874268,5.724184989929199,red
1aNUSKBe6UMyMk3pEu9ws7,FISHER,Atmosphere,spotify_audio/176.mp3,disco,6.088950157165527,6.690378665924072,blue
4AFlChQQJbB1MOCgOiiyYc,James Hype,Drums (Feat. Kim Petras),spotify_audio/177.mp3,disco,7.279723167419434,5.353233337402344,blue
602d2gJewoiF1FivuOMMwE,Becky Hill,Disconnect,spotify_audio/178.mp3,disco,5.770441055297852,5.210052013397217,blue
39JofJHEtg8I4fSyo7Imft,Eliza Rose,B.O.T.A. (Baddest Of Them All) - Edit,spotify_audio/179.mp3,disco,4.775076389312744,4.413124084472656,red
0ZVjgfaC2Ptrod9v6p9KFP,Hannah Laing,Good Love,spotify_audio/180.mp3,disco,6.470863342285156,6.42497444152832,blue
1ls2PNiOHOxmSfHRyslgAl,John Summit,Shiver,spotify_audio/181.mp3,disco,4.9861273765563965,5.444520950317383,red
5SFCEkybGYmmzKqewtDEaN,Eliza Rose,Body Moving,spotify_audio/182.mp3,disco,5.72291374206543,6.512613773345947,blue
09rAJ1Q1NNJSaUKEW3X9P6,Sam Feldt,Crying On The Dancefloor,spotify_audio/183.mp3,disco,5.14863395690918,5.152641296386719,red
44MuEHdlociG8KjhPhOVw5,Kylie Minogue,Padam Padam,spotify_audio/184.mp3,disco,5.327020645141602,5.349109649658203,blue
1cQld05IcUDw3RCFt7uymW,Eli Brown,Be The One,spotify_audio/185.mp3,disco,6.144096374511719,5.749866485595703,blue
1ACFweuuvf6MHtptObgreR,Jazzy,Giving Me,spotify_audio/186.mp3,disco,5.757608890533447,4.1565070152282715,blue
1o2WYr42HrIoR38WhMy4p6,Argy,Aria,spotify_audio/187.mp3,pop,5.600994110107422,5.5107102394104,blue
7F7N0yugLFgKXoEACgtzD8,Sonny Wern,"Dance For Me (1, 2, 3) - Stutter Techno",spotify_audio/188.mp3,disco,5.074079513549805,6.093952655792236,red
5Y2n6pW4Vqr4Mzkd9V4Uk8,Swedish House Mafia,Ray Of Solar,spotify_audio/189.mp3,disco,5.256360054016113,3.629936456680298,red
7zp9FOU4cjFdGN1zdWTvcB,FISHER,TAKE IT OFF,spotify_audio/190.mp3,disco,5.923549652099609,6.175418376922607,blue
74nEGIzIefJhJ5qX7NeIAz,Chris Lake,Beggin',spotify_audio/191.mp3,disco,4.838012218475342,4.835292816162109,red
199wv1uOJYZ1XyK8FTzwh2,Dezko,Ascend,spotify_audio/192.mp3,disco,5.250360488891602,5.308782577514648,red
6W9qtw3ddhkYznaOxB50p8,Lost Frequencies,The Feeling,spotify_audio/193.mp3,disco,4.278698921203613,4.166416168212891,red
6tifCCTIVBLC2TmTquYG7G,Skrillex,Fine Day Anthem,spotify_audio/194.mp3,disco,5.47663688659668,6.172445297241211,blue
7DnI3ktF2vcmzKuCCKseQL,D.O.D,So Much In Love,spotify_audio/195.mp3,disco,6.845160961151123,6.563379287719727,blue
3zPco1u9i9bCjkG5pngR5t,BUNT.,Clouds,spotify_audio/196.mp3,disco,4.472256660461426,5.7113518714904785,red
4wteGC0HtLeZWjDcczc4Pw,Skrillex,RATATA,spotify_audio/197.mp3,disco,6.879848480224609,5.343148231506348,blue
0iG3esqSDh6QJdN1zrAgyo,FOVOS,Lollipop,spotify_audio/198.mp3,disco,4.444768905639648,4.004863739013672,red
4ejCsNXh66YasBUiwfBhDg,The Blessed Madonna,Mercy (feat. Jacob Lusk),spotify_audio/199.mp3,disco,7.1246442794799805,5.299735069274902,blue
3vkCueOmm7xQDoJ17W1Pm3,Mitski,My Love Mine All Mine,spotify_audio/200.mp3,pop,3.393953561782837,4.539831161499023,red
3qhlB30KknSejmIvZZLjOD,Djo,End of Beginning,spotify_audio/201.mp3,pop,4.923272132873535,7.0578789710998535,green
2QjOHCTQ1Jl3zawyYOpxh6,The Neighbourhood,Sweater Weather,spotify_audio/202.mp3,rock,4.636308670043945,6.4045233726501465,green
0yc6Gst2xkRu0eMLeRMGCX,Cigarettes After Sex,Apocalypse,spotify_audio/203.mp3,pop,4.8872761726379395,5.448390007019043,red
6dBUzqjtbnIa1TwYbyw5CM,TV Girl,Lovers Rock,spotify_audio/204.mp3,rock,5.83376407623291,6.882068634033203,blue
4SqWKzw0CbA05TGszDgMlc,The Walters,I Love You So,spotify_audio/205.mp3,pop,4.537234783172607,5.703314304351807,red
3USxtqRwSYz57Ewm6wWRMp,Glass Animals,Heat Waves,spotify_audio/206.mp3,pop,5.293418884277344,5.753134727478027,blue
,Arctic Monkeys,Why'd You Only Call Me When You're High?,spotify_audio/207.mp3,rock,5.630945205688477,5.768256187438965,blue
3EaJDYHA0KnX88JvDhL9oa,Steve Lacy,Dark Red,spotify_audio/208.mp3,pop,5.7825727462768555,6.74232292175293,blue
5FVd6KXrgO9B3JPmC8OPst,Arctic Monkeys,Do I Wanna Know?,spotify_audio/209.mp3,pop,4.452364921569824,4.855224609375,red
6K4t31amVTZDgR3sKmwUJJ,Tame Impala,The Less I Know The Better,spotify_audio/210.mp3,rock,6.169427871704102,5.063957691192627,blue
6IPwKM3fUUzlElbvKw2sKl,girl in red,we fell in love in october,spotify_audio/211.mp3,pop,4.569840908050537,5.231414794921875,red
2K7xn816oNHJZ0aVqdQsha,The Neighbourhood,Softcore,spotify_audio/212.mp3,rock,5.2211594581604,6.362587928771973,green
1aXV8GrmQLvgoFtBPERP7E,Eyedress,Jealous,spotify_audio/213.mp3,disco,5.940672874450684,6.134466171264648,blue
1FWsomP9StpCcXNWmJk8Cl,Cigarettes After Sex,K.,spotify_audio/214.mp3,pop,4.730471611022949,6.2149152755737305,red
7EAMXbLcL0qXmciM5SwMh2,Mac DeMarco,Heart To Heart,spotify_audio/215.mp3,rock,4.111682891845703,3.680450677871704,red
0SpkyS1Q4MD8GaVcP5YjT4,Cigarettes After Sex,Sunsetz,spotify_audio/216.mp3,pop,5.3112382888793945,5.202594757080078,red
3jjsRKEsF42ccXf8kWR3nu,Mitski,Washing Machine Heart,spotify_audio/217.mp3,rock,6.430488586425781,7.320155143737793,blue
7w87IxuO7BDcJ3YUqCyMTT,Foster The People,Pumped Up Kicks,spotify_audio/218.mp3,pop,4.915520668029785,5.6764302253723145,red
2L9N0zZnd37dwF0clgxMGI,Lizzy McAlpine,ceilings,spotify_audio/219.mp3,pop,4.068461894989014,4.605338096618652,red
42qNWdLKCI41S4uzfamhFM,bôa,Duvet,spotify_audio/220.mp3,pop,5.704977989196777,5.92805290222168,blue
3GZD6HmiNUhxXYf8Gch723,Frank Ocean,Lost,spotify_audio/221.mp3,blues,5.49638557434082,5.541074752807617,blue
0j3mqDTK4Z6lvrLzFCUUz6,Suki Waterhouse,Good Looking,spotify_audio/222.mp3,pop,5.710773468017578,3.010349750518799,purple
7yNf9YjeO5JXUE3JEBgnYc,Dominic Fike,Babydoll,spotify_audio/223.mp3,pop,6.108780860900879,6.854167461395264,blue
51Grh1RyUDcMBbpuyUIUHI,Liana Flores,rises the moon,spotify_audio/224.mp3,pop,4.578509330749512,3.2582552433013916,red
10nyNJ6zNy2YVYLrcwLccB,Radiohead,No Surprises,spotify_audio/225.mp3,rock,3.850170135498047,4.681666851043701,red
2R4AlwtrrkMaRKojcTIzmL,Mac DeMarco,For the First Time,spotify_audio/226.mp3,rock,5.728246688842773,4.998051166534424,blue
6RiiSy9GzSwiyDEJDiMuKe,Eyedress,Something About You,spotify_audio/227.mp3,disco,5.418871879577637,5.317500114440918,blue
1o82DwNisONAd2mu1RcGE6,Lana Del Rey,Margaret (feat. Bleachers),spotify_audio/228.mp3,pop,4.100502014160156,3.6776068210601807,red
75IQVo8hqI1iwVZyvkN2VT,Men I Trust,Show Me How,spotify_audio/229.mp3,blues,5.65027379989624,3.9399545192718506,red
0sTlGEld0h8kIPZaKDYUf4,The Rare Occasions,Notion,spotify_audio/230.mp3,rock,4.696788311004639,5.766939163208008,red
6ilc4vQcwMPlvAHFfsTGng,Cigarettes After Sex,Sweet,spotify_audio/231.mp3,pop,5.487085342407227,5.891384601593018,blue
0GO8y8jQk1PkHzS31d699N,GROUPLOVE,Tongue Tied,spotify_audio/232.mp3,rock,3.7552852630615234,3.8431458473205566,red
6jgkEbmQ2F2onEqsEhiliL,Mac DeMarco,My Kind of Woman,spotify_audio/233.mp3,rock,4.797450065612793,5.969887733459473,red
1KIJclzEbNhSVw8tiHPWwE,Vacations,Young,spotify_audio/234.mp3,rock,6.216635704040527,6.074477195739746,blue
2ihCaVdNZmnHZWt0fvAM7B,Of Monsters and Men,Little Talks,spotify_audio/235.mp3,rock,5.63170862197876,5.751574516296387,blue
2enPRFda84VE2wtI8c86Uf,Cults,Always Forever,spotify_audio/236.mp3,pop,4.974199295043945,5.446123123168945,red
2dLLR6qlu5UJ5gk0dKz0h3,Lorde,Royals,spotify_audio/237.mp3,pop,3.9407684803009033,3.976128578186035,red
7H0ya83CMmgFcOhw0UB6ow,Beach House,Space Song,spotify_audio/238.mp3,pop,4.756615161895752,6.428375244140625,green
6rY5FAWxCdAGllYEOZMbjW,Joji,SLOW DANCING IN THE DARK,spotify_audio/239.mp3,blues,4.294018745422363,5.706020355224609,red
4k6Uh1HXdhtusDW5y8Gbvy,Steve Lacy,Bad Habit,spotify_audio/240.mp3,hiphop,5.4407758712768555,6.5180816650390625,green
4iG2gAwKXsOcijVaVXzRPW,MGMT,Time to Pretend,spotify_audio/241.mp3,rock,4.501981735229492,6.284722328186035,red
6UFivO2zqqPFPoQYsEMuCc,Clairo,Bags,spotify_audio/242.mp3,pop,5.337443828582764,6.351628303527832,blue
5WbfFTuIldjL9x7W6y5l7R,Faye Webster,Kingston,spotify_audio/243.mp3,pop,4.467087268829346,5.481353759765625,red
6Nle9hKrkL1wQpwNfEkxjh,Frank Ocean,Chanel,spotify_audio/244.mp3,blues,5.126784324645996,3.95487642288208,red
7wCmS9TTVUcIhRalDYFgPy,Pixies,Where Is My Mind? - Remastered,spotify_audio/245.mp3,rock,4.3170318603515625,5.759913921356201,red
2A0TJZAbvqMD6UhGxuHZ6U,Her's,What Once Was,spotify_audio/246.mp3,pop,4.591094017028809,7.020995140075684,green
7sIx70dGj3VBiHWr0KZXfD,Current Joys,Blondie,spotify_audio/247.mp3,rock,6.149303913116455,4.836586952209473,blue
2P5yIMu2DNeMXTyOANKS6k,Mitski,Nobody,spotify_audio/248.mp3,pop,4.4598493576049805,4.997069835662842,red
0ToG55iJZCOzZkcpWbXxpW,Big Thief,Vampire Empire,spotify_audio/249.mp3,rock,4.976219654083252,5.5086894035339355,red
4KULAymBBJcPRpk1yO4dOG,Zach Bryan,I Remember Everything (feat. Kacey Musgraves),spotify_audio/250.mp3,pop,5.0570759773254395,4.759113788604736,red
2kE2HFBFkJ0VMw3igxYohz,Jessie Murph,Wild Ones (feat. Jelly Roll),spotify_audio/251.mp3,country,4.401705265045166,6.3748884201049805,green
4dtIxANFBU6CfhI9c2hf2g,Dylan Gossett,Coal,spotify_audio/252.mp3,country,4.445240020751953,4.7462968826293945,red
73zawW1ttszLRgT9By826D,Morgan Wallen,Man Made A Bar (feat. Eric Church),spotify_audio/253.mp3,country,4.553138732910156,5.083529472351074,red
0eBFgRxyVSeuT4iyrbukdn,Luke Combs,Where the Wild Things Are,spotify_audio/254.mp3,country,4.947359561920166,6.521447658538818,green
1ZpPaBDswjV3VSUKqLDXPE,Chayce Beckham,23,spotify_audio/255.mp3,country,4.551822185516357,5.779693603515625,red
0wXThIDxO3YRJCpPgnmbkw,Bailey Zimmerman,Where It Ends,spotify_audio/256.mp3,country,5.6834397315979,6.031274795532227,blue
103u49mLoJUge83B1CnLxI,HARDY,TRUCK BED,spotify_audio/257.mp3,country,4.415000915527344,5.666749000549316,red
30LZU3ReFIndjHLfaahreM,Jelly Roll,Save Me (with Lainey Wilson),spotify_audio/258.mp3,country,4.012852668762207,4.329909324645996,red
6vsa5VDsIaWC8oJnowU65l,Dylan Scott,This Town's Been Too Good To Us,spotify_audio/259.mp3,country,4.932554244995117,5.924319267272949,red
6UoKX6uLJwhsnyTp5k5StP,Cody Johnson,The Painter,spotify_audio/260.mp3,country,4.583550453186035,5.219175338745117,red
333XFHKsHU0pOocFzBgrJi,Kacey Musgraves,Deeper Well,spotify_audio/261.mp3,country,5.322357177734375,4.293252944946289,red
2uHgCkaiHwZKl7tDBTVsyW,Megan Moroney,No Caller ID,spotify_audio/262.mp3,country,5.705665111541748,4.75415563583374,blue
,Josh Ross,Ain't Doin' Jack,spotify_audio/263.mp3,country,5.79493522644043,4.6637773513793945,blue
2hNQDbZcN3vqRAuwiz7poI,Jordan Davis,Tucson Too Late,spotify_audio/264.mp3,country,5.298337936401367,5.102437973022461,red
6VpH2prT3NGiK5pnpG2L3J,Nate Smith,Bulletproof,spotify_audio/265.mp3,country,5.4695024490356445,4.6283793449401855,blue
65M92JpTbAdHmTQm4jGaDa,Chris Stapleton,Think I'm In Love With You,spotify_audio/266.mp3,country,4.499780178070068,6.716341972351074,green
0Z7nGFVCLfixWctgePsRk9,Beyoncé,TEXAS HOLD 'EM,spotify_audio/267.mp3,pop,5.0465288162231445,5.203476428985596,red
2eGvz6O6tVnh9nKiitDEhZ,Kane Brown,I Can Feel It,spotify_audio/268.mp3,country,4.255208969116211,5.561493873596191,red
1hgINxfKQlJOikzd9skvC2,Dylan Marlowe,Boys Back Home,spotify_audio/269.mp3,country,5.6837873458862305,6.625497817993164,blue
2dPwBKr5uJeCeyd5IoWi8W,Carly Pearce,we don't fight anymore,spotify_audio/270.mp3,country,3.495781660079956,3.7615489959716797,red
0ayd4fDb6rMZl9uqCY3Hzl,Owen Riegling,Old Dirt Roads,spotify_audio/271.mp3,country,5.350509166717529,3.980825424194336,red
4bARASJEokNacSYtEhoNBp,Parker McCollum,Burn It Down - Radio Edit,spotify_audio/272.mp3,country,5.009674072265625,5.675748825073242,red
2z5t8IRRtt5vwkSzP9umJo,Ashley Cooke,your place,spotify_audio/273.mp3,country,5.2999348640441895,4.883727073669434,red
5owS9iWWGd6mDlFjUFzBsw,Conner Smith,Creek Will Rise,spotify_audio/274.mp3,country,6.194333076477051,7.720382213592529,blue
2d3KkBpDlOCLT5Wlhrwhfd,Larry Fleet,Things I Take For Granted,spotify_audio/275.mp3,country,4.9191179275512695,4.533965110778809,red
0hQyFpC8af9Dj89fEYkXPG,Alana Springsteen,ghost in my guitar (feat. Chris Stapleton),spotify_audio/276.mp3,country,5.635237216949463,6.36085844039917,blue
1UlwFwRrb4Kth3TwnjBAJV,Ella Langley,Country Boy's Dream Girl,spotify_audio/277.mp3,country,4.749696731567383,5.685370445251465,red
